product_id,model,name,price,msrp,quantity,weight,status,manufacturer_id,min_order,max_order,qty_blocks,make_an_offer,parent_product_id,category_ids,imageurl,matched_image_path,image_matched,description,seo.title,seo.description,seo.keywords,attributes.gemstoneName,attributes.cutType,attributes.color,attributes.shape,attributes.luster,attributes.hardness,attributes.treatment,attributes.origin,attributes.grade,attributes.size,attributes.caratWeight,additional_attributes.extra_field_6,additional_attributes.extra_field_13,additional_attributes.extra_field_39,additional_attributes.extra_field_22,additional_attributes.extra_field_15,additional_attributes.extra_field_38,additional_attributes.extra_field_66,attributes.clarity,additional_attributes.extra_field_18,additional_attributes.extra_field_25,additional_attributes.extra_field_29,additional_attributes.extra_field_27,additional_attributes.extra_field_32,additional_attributes.extra_field_16,additional_attributes.extra_field_19,additional_attributes.extra_field_41,additional_attributes.extra_field_21,additional_attributes.extra_field_51,additional_attributes.extra_field_17,additional_attributes.extra_field_26,additional_attributes.extra_field_24,additional_attributes.extra_field_30,additional_attributes.extra_field_37,additional_attributes.extra_field_24067,additional_attributes.extra_field_24069,additional_attributes.extra_field_24070,additional_attributes.extra_field_24071,additional_attributes.extra_field_24073,additional_attributes.extra_field_24074,additional_attributes.extra_field_24075,additional_attributes.extra_field_24076,additional_attributes.extra_field_24077,additional_attributes.extra_field_24084,additional_attributes.extra_field_24085,additional_attributes.extra_field_24086,additional_attributes.extra_field_24087,additional_attributes.extra_field_24088,additional_attributes.extra_field_24089,additional_attributes.extra_field_24090,additional_attributes.extra_field_24091,additional_attributes.extra_field_24092,additional_attributes.extra_field_24093,additional_attributes.extra_field_24094,additional_attributes.extra_field_24095,additional_attributes.extra_field_24097,additional_attributes.extra_field_24103,additional_attributes.extra_field_24106,additional_attributes.extra_field_24108,additional_attributes.extra_field_24110,additional_attributes.extra_field_24111,additional_attributes.extra_field_24112,additional_attributes.extra_field_24113,additional_attributes.extra_field_24114,additional_attributes.extra_field_24115,additional_attributes.extra_field_24116,additional_attributes.extra_field_24117,additional_attributes.extra_field_24118,additional_attributes.extra_field_24119,additional_attributes.extra_field_24120,additional_attributes.extra_field_24121,additional_attributes.extra_field_24122,additional_attributes.extra_field_24123,additional_attributes.extra_field_24124,additional_attributes.extra_field_24125,additional_attributes.extra_field_24126,additional_attributes.extra_field_24127,additional_attributes.extra_field_24128,additional_attributes.extra_field_24129,additional_attributes.extra_field_24130,additional_attributes.extra_field_24132,additional_attributes.extra_field_24133,additional_attributes.extra_field_24134,additional_attributes.extra_field_24135,additional_attributes.extra_field_24136,additional_attributes.extra_field_24137,additional_attributes.extra_field_24138,additional_attributes.extra_field_24139,additional_attributes.extra_field_24142,additional_attributes.extra_field_24143,additional_attributes.extra_field_24145,additional_attributes.extra_field_24146,additional_attributes.extra_field_24149,additional_attributes.extra_field_24150,additional_attributes.extra_field_24151,additional_attributes.extra_field_25313,additional_attributes.extra_field_25314,additional_attributes.extra_field_25315,additional_attributes.extra_field_25316,additional_attributes.extra_field_25317,additional_attributes.extra_field_28,additional_attributes.extra_field_45,additional_attributes.extra_field_23,additional_attributes.extra_field_55,additional_attributes.extra_field_60,additional_attributes.extra_field_31,additional_attributes.extra_field_56,additional_attributes.extra_field_20,seo.product_url,additional_attributes.extra_field_59,additional_attributes.extra_field_33,additional_attributes.extra_field_54,additional_attributes.extra_field_36,additional_attributes.extra_field_67,additional_attributes.extra_field_0,additional_attributes.extra_field_22821,additional_attributes.extra_field_79,additional_attributes.extra_field_96,additional_attributes.extra_field_93,additional_attributes.extra_field_89,additional_attributes.extra_field_90,additional_attributes.extra_field_78,additional_attributes.extra_field_99,additional_attributes.extra_field_77,additional_attributes.extra_field_74,additional_attributes.extra_field_73,additional_attributes.extra_field_72,additional_attributes.extra_field_98,additional_attributes.extra_field_82,additional_attributes.extra_field_85,additional_attributes.extra_field_100,additional_attributes.extra_field_101,additional_attributes.extra_field_81,additional_attributes.extra_field_83,additional_attributes.extra_field_86,additional_attributes.extra_field_87,additional_attributes.extra_field_91,additional_attributes.extra_field_95,additional_attributes.extra_field_102,additional_attributes.extra_field_103,additional_attributes.extra_field_75,additional_attributes.extra_field_80,additional_attributes.extra_field_84,additional_attributes.extra_field_70,additional_attributes.extra_field_40,category_id,category,subcategory,subcategory_2,category_path,category_ids_resolved,category_paths_all
24954,BEA041408323,4 mm Brown Round Tiger eye in AAA grade,0.75,2.0,0,0.01,True,0,10,0.0,1,False,0,"[""237""]",semiprecious/TigerEye/te8.jpg,product-images-migration/semiprecious/TigerEye/100/te8.jpg,True,This is AAA Grade Tiger eye originated from the mines in South Africa The stone is in size: 4 mm (0.5 ct.) Round and the color is Brown. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 2 mm,"4 mm Tiger eye, Round Tiger eye, 4 mm Brown Round Tiger eye in AAA grade",Discounted 4 mm Brown Round Tiger eye in AAA grade,"4 mm Tiger eye , AAA Tiger eye , Cabochon Tiger eye , Brown Tiger eye",Tiger eye,Cabochon,Brown,Round,Fine,7,None,South Africa,AAA,4 mm,0.5 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,2 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,Semi Precious,Tiger Eye,,Semi Precious > Tiger Eye,237,Semi Precious > Tiger Eye
24956,BEA041408325,16x7 mm Brown Oval Tiger eye in AAA grade,4.125,11.0,0,0.01,True,0,1,0.0,1,False,0,"[""237""]",semiprecious/TigerEye/te13.jpg,product-images-migration/semiprecious/TigerEye/100/te13.jpg,True,This is AAA Grade Tiger eye originated from the mines in South Africa The stone is in size: 16x7 mm (2.75 ct.) Oval and the color is Brown. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 4 mm,"16x7 mm Tiger eye, Oval Tiger eye, 16x7 mm Brown Oval Tiger eye in AAA grade",Sale on 16x7 mm Brown Oval Tiger eye in AAA grade,"16x7 mm Tiger eye , AAA Tiger eye , Cabochon Tiger eye , Brown Tiger eye",Tiger eye,Cabochon,Brown,Oval,Fine,7,None,South Africa,AAA,16x7 mm,2.75 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,Semi Precious,Tiger Eye,,Semi Precious > Tiger Eye,237,Semi Precious > Tiger Eye
24959,BEA041408328,9x7 mm Brown Oval Tiger eye in AAA grade,3.0,8.0,15,0.01,True,0,1,0.0,1,False,0,"[""237""]",semiprecious/TigerEye/te13.jpg,product-images-migration/semiprecious/TigerEye/100/te13.jpg,True,This is AAA Grade Tiger eye originated from the mines in South Africa The stone is in size: 9x7 mm (2 ct.) Oval and the color is Brown. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 4 mm,"9x7 mm Tiger eye, Oval Tiger eye, 9x7 mm Brown Oval Tiger eye in AAA grade",Wholesale 9x7 mm Brown Oval Tiger eye in AAA grade,"9x7 mm Tiger eye , AAA Tiger eye , Cabochon Tiger eye , Brown Tiger eye",Tiger eye,Cabochon,Brown,Oval,Fine,7,None,South Africa,AAA,9x7 mm,2 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,Semi Precious,Tiger Eye,,Semi Precious > Tiger Eye,237,Semi Precious > Tiger Eye
24960,BEA041408329,6x4 mm Brown Oval Tiger eye in AAA grade,0.75,2.0,-24,0.01,True,0,10,0.0,1,False,0,"[""237""]",semiprecious/TigerEye/te13.jpg,product-images-migration/semiprecious/TigerEye/100/te13.jpg,True,This is AAA Grade Tiger eye originated from the mines in South Africa The stone is in size: 6x4 mm (0.5 ct.) Oval and the color is Brown. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 2 mm,"6x4 mm Tiger eye, Oval Tiger eye, 6x4 mm Brown Oval Tiger eye in AAA grade",Retail 6x4 mm Brown Oval Tiger eye in AAA grade,"6x4 mm Tiger eye , AAA Tiger eye , Cabochon Tiger eye , Brown Tiger eye",Tiger eye,Cabochon,Brown,Oval,Fine,7,None,South Africa,AAA,6x4 mm,0.5 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,2 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,Semi Precious,Tiger Eye,,Semi Precious > Tiger Eye,237,Semi Precious > Tiger Eye
24962,BEA041408331,14x12 mm Brown Cushion Tiger eye in AAA grade,7.875,21.0,11,0.01,True,0,1,0.0,1,False,0,"[""237""]",semiprecious/TigerEye/te20.jpg,product-images-migration/semiprecious/TigerEye/100/te20.jpg,True,This is AAA Grade Tiger eye originated from the mines in South Africa The stone is in size: 14x12 mm (5.25 ct.) Cushion and the color is Brown. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 6 mm,"14x12 mm Tiger eye, Cushion Tiger eye, 14x12 mm Brown Cushion Tiger eye in AAA g",Lowest price on 14x12 mm Brown Cushion Tiger eye in AAA grade,"14x12 mm Tiger eye , AAA Tiger eye , Cabochon Tiger eye , Brown Tiger eye",Tiger eye,Cabochon,Brown,Cushion,Fine,7,None,South Africa,AAA,14x12 mm,5.25 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,6 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,Semi Precious,Tiger Eye,,Semi Precious > Tiger Eye,237,Semi Precious > Tiger Eye
24968,BEA041408337,12x10 mm Black Long Cushion Onyx in AAA grade,6.375,17.0,1,0.01,True,0,1,0.0,1,False,0,"[""220"", ""223""]",semiprecious/BlackOnyx/bo87.jpg,product-images-migration/semiprecious/BlackOnyx/100/bo87.jpg,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 12x10 mm (4.25 ct.) Long Cushion and the color is Black. It is a Opaque Checker Board not drilled stone. Depth of this gemstone is 5 mm,"12x8 mm Onyx, Long Cushion Onyx, 12x10 mm Black Long Cushion Onyx in AAA grade",Discounted 12x10 mm Black Long Cushion Onyx in AAA grade,"12x10 mm Onyx , AAA Onyx , Checker Board Onyx , Black Onyx",Onyx,Checker Board,Black,Long Cushion,Nice,7,Treated,Brasil,AAA,12x10 mm,4.25 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,5 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;223,Semi Precious > Onyx | Semi Precious > Onyx > Faceted Onyx
24969,BEA041408338,15 mm Black Flat Cushion Onyx in AAA grade,9.0,24.0,0,0.01,True,0,1,0.0,1,False,0,"[""220"", ""222""]",semiprecious/Onyx/Cushion_Onyx.gif,product-images-migration/semiprecious/Onyx/100/Cushion_Onyx.gif,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 15 mm (6 ct.) Flat Cushion and the color is Black. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 5 mm,"15 mm Onyx, Flat Cushion Onyx, 15 mm Black Flat Cushion Onyx in AAA grade",Lowest price on 15 mm Black Flat Cushion Onyx in AAA grade,"15 mm Onyx , AAA Onyx , Cabochon Onyx , Black Onyx",Onyx,Cabochon,Black,Flat Cushion,Nice,7,Treated,Brasil,AAA,15 mm,6 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,5 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;222,Semi Precious > Onyx | Semi Precious > Onyx > Cabochon Onyx
24970,BEA041408339,14 mm Black Flat Cushion Onyx in AAA grade,8.25,22.0,10,0.01,True,0,1,0.0,1,False,0,"[""220"", ""222""]",semiprecious/Onyx/Cushion_Onyx.gif,product-images-migration/semiprecious/Onyx/100/Cushion_Onyx.gif,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 14 mm (5.5 ct.) Flat Cushion and the color is Black. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 5 mm,"14 mm Onyx, Flat Cushion Onyx, 14 mm Black Flat Cushion Onyx in AAA grade",Sale on 14 mm Black Flat Cushion Onyx in AAA grade,"14 mm Onyx , AAA Onyx , Cabochon Onyx , Black Onyx",Onyx,Cabochon,Black,Flat Cushion,Nice,7,Treated,Brasil,AAA,14 mm,5.5 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,5 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;222,Semi Precious > Onyx | Semi Precious > Onyx > Cabochon Onyx
24971,BEA041408340,10 mm Black Flat Cushion Onyx in AAA grade,3.75,10.0,-2,0.01,True,0,1,0.0,1,False,0,"[""220"", ""222""]",semiprecious/Onyx/Cushion_Onyx.gif,product-images-migration/semiprecious/Onyx/100/Cushion_Onyx.gif,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 10 mm (2.5 ct.) Flat Cushion and the color is Black. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 4 mm,"10 mm Onyx, Flat Cushion Onyx, 10 mm Black Flat Cushion Onyx in AAA grade",Best prince on 10 mm Black Flat Cushion Onyx in AAA grade,"10 mm Onyx , AAA Onyx , Cabochon Onyx , Black Onyx",Onyx,Cabochon,Black,Flat Cushion,Nice,7,Treated,Brasil,AAA,10 mm,2.5 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;222,Semi Precious > Onyx | Semi Precious > Onyx > Cabochon Onyx
24972,BEA041408341,9 mm Black Flat Cushion Onyx in AAA grade,3.0,8.0,77,0.01,True,0,1,0.0,1,False,0,"[""220"", ""222""]",semiprecious/Onyx/Cushion_Onyx.gif,product-images-migration/semiprecious/Onyx/100/Cushion_Onyx.gif,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 9 mm (2 ct.) Flat Cushion and the color is Black. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 4 mm,"9 mm Onyx, Flat Cushion Onyx, 9 mm Black Flat Cushion Onyx in AAA grade",Closeout 9 mm Black Flat Cushion Onyx in AAA grade,"9 mm Onyx , AAA Onyx , Cabochon Onyx , Black Onyx",Onyx,Cabochon,Black,Flat Cushion,Nice,7,Treated,Brasil,AAA,9 mm,2 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;222,Semi Precious > Onyx | Semi Precious > Onyx > Cabochon Onyx
24973,BEA041408342,8 mm Black Flat Cushion Onyx in AAA grade,2.25,6.0,8,0.01,True,0,1,0.0,1,False,0,"[""220"", ""222""]",semiprecious/Onyx/Cushion_Onyx.gif,product-images-migration/semiprecious/Onyx/100/Cushion_Onyx.gif,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 8 mm (1.5 ct.) Flat Cushion and the color is Black. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 3 mm,"8 mm Onyx, Flat Cushion Onyx, 8 mm Black Flat Cushion Onyx in AAA grade",Wholesale 8 mm Black Flat Cushion Onyx in AAA grade,"8 mm Onyx , AAA Onyx , Cabochon Onyx , Black Onyx",Onyx,Cabochon,Black,Flat Cushion,Nice,7,Treated,Brasil,AAA,8 mm,1.5 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,3 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;222,Semi Precious > Onyx | Semi Precious > Onyx > Cabochon Onyx
24974,BEA041408343,7 mm Black Flat Cushion Onyx in AAA grade,1.65,4.4,101,0.01,True,0,1,0.0,1,False,0,"[""220"", ""222""]",semiprecious/Onyx/Cushion_Onyx.gif,product-images-migration/semiprecious/Onyx/100/Cushion_Onyx.gif,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 7 mm (1.1 ct.) Flat Cushion and the color is Black. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 3 mm,"7 mm Onyx, Flat Cushion Onyx, 7 mm Black Flat Cushion Onyx in AAA grade",Retail 7 mm Black Flat Cushion Onyx in AAA grade,"7 mm Onyx , AAA Onyx , Cabochon Onyx , Black Onyx",Onyx,Cabochon,Black,Flat Cushion,Nice,7,Treated,Brasil,AAA,7 mm,1.1 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,3 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;222,Semi Precious > Onyx | Semi Precious > Onyx > Cabochon Onyx
24975,BEA041408344,16x12 mm Black Flat Oval Onyx in AAA grade,5.625,15.0,2,0.01,True,0,1,0.0,1,False,0,"[""220"", ""222""]",semiprecious/Onyx/onyxcabflatoval.jpg,product-images-migration/semiprecious/Onyx/100/onyxcabflatoval.jpg,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 16x12 mm (3.75 ct.) Flat Oval and the color is Black. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 4 mm,"16x12 mm Onyx, Flat Oval Onyx, 16x12 mm Black Flat Oval Onyx in AAA grade",Discounted 16x12 mm Black Flat Oval Onyx in AAA grade,"16x12 mm Onyx , AAA Onyx , Cabochon Onyx , Black Onyx",Onyx,Cabochon,Black,Flat Oval,Nice,7,Treated,Brasil,AAA,16x12 mm,3.75 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;222,Semi Precious > Onyx | Semi Precious > Onyx > Cabochon Onyx
24976,BEA041408345,30x22 mm Black Oval Onyx in AAA grade,54.0,144.0,2,0.01,True,0,1,0.0,1,False,0,"[""220"", ""222""]",semiprecious/BlackOnyx/bo76.jpg,product-images-migration/semiprecious/BlackOnyx/100/bo76.jpg,True,This is AAA Grade Onyx originated from the mines in Brasil The stone is in size: 30x22 mm (36 ct.) Oval and the color is Black. It is a Opaque Cabochon not drilled stone. Depth of this gemstone is 12 mm,"30x22 mm Onyx, Oval Onyx, 30x22 mm Black Oval Onyx in AAA grade",Lowest price on 30x22 mm Black Oval Onyx in AAA grade,"30x22 mm Onyx , AAA Onyx , Cabochon Onyx , Black Onyx",Onyx,Cabochon,Black,Oval,Nice,7,Treated,Brasil,AAA,30x22 mm,36 ct.,,,,,,,No,Opaque,,,,,,,,,,,,,,,12 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Semi Precious,Onyx,,Semi Precious > Onyx,220;222,Semi Precious > Onyx | Semi Precious > Onyx > Cabochon Onyx
24980,BEA041408349,20x15 mm Smoky Long Cushion Quartz in AAA grade,21.0,56.0,2,0.01,True,0,1,0.0,1,False,0,"[""221""]",semiprecious/SmokeyQuartz/sqlcuckb.jpg,product-images-migration/semiprecious/SmokeyQuartz/100/sqlcuckb.jpg,True,This is AAA Grade Smoky Quartz originated from the mines in Brasil The stone is in size: 20x15 mm (14 ct.) Long Cushion and the color is Smoky. It is a Checker Board not drilled stone. Depth of this gemstone is 10 mm,"20x15 mm Smoky Quartz, Long Cushion Smoky Quartz, 20x15 mm Smoky Long Cushion Qu",Wholesale 20x15 mm Smoky Long Cushion Quartz in AAA grade,"20x15 mm Smoky Quartz , AAA Smoky Quartz , Checker Board Smoky Quartz , Smoky Smoky Quartz",Smoky Quartz,Checker Board,Smoky,Long Cushion,Nice,7,Treated,Brasil,AAA,20x15 mm,14 ct.,,,,,,,No,,,,,,,,,,,,,,,,10 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,Semi Precious,Quartz,Smoky Quartz,Semi Precious > Quartz > Smoky Quartz,221,Semi Precious > Quartz > Smoky Quartz
24981,BEA041408350,30x20 mm Smoky Oval Quartz in AAA grade,60.0,160.0,4,0.01,True,0,1,0.0,1,False,0,"[""221""]",semiprecious/SmokeyQuartz/Smokyquartz_ckoval.jpg,product-images-migration/semiprecious/SmokeyQuartz/100/Smokyquartz_ckoval.jpg,True,This is AAA Grade Smoky Quartz originated from the mines in Brasil The stone is in size: 30x20 mm (40 ct.) Oval and the color is Smoky. It is a Checker Board not drilled stone.,"30x20 mm Smoky Quartz, Oval Smoky Quartz, 30x20 mm Smoky Oval Quartz in AAA grad",Retail 30x20 mm Smoky Oval Quartz in AAA grade,"30x20 mm Smoky Quartz , AAA Smoky Quartz , Checker Board Smoky Quartz , Smoky Smoky Quartz",Smoky Quartz,Checker Board,Smoky,Oval,Nice,7,Treated,Brasil,AAA,30x20 mm,40 ct.,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,Semi Precious,Quartz,Smoky Quartz,Semi Precious > Quartz > Smoky Quartz,221,Semi Precious > Quartz > Smoky Quartz
24982,BEA041408351,22x18 mm Smoky Oval Quartz in AAA grade,37.5,100.0,6,0.01,True,0,1,0.0,1,False,0,"[""221""]",semiprecious/SmokeyQuartz/Smokyquartz_ckoval.jpg,product-images-migration/semiprecious/SmokeyQuartz/100/Smokyquartz_ckoval.jpg,True,This is AAA Grade Smoky Quartz originated from the mines in Brasil The stone is in size: 22x18 mm (25 ct.) Oval and the color is Smoky. It is a Checker Board not drilled stone.,"22x18 mm Smoky Quartz, Oval Smoky Quartz, 22x18 mm Smoky Oval Quartz in AAA grad",Discounted 22x18 mm Smoky Oval Quartz in AAA grade,"22x18 mm Smoky Quartz , AAA Smoky Quartz , Checker Board Smoky Quartz , Smoky Smoky Quartz",Smoky Quartz,Checker Board,Smoky,Oval,Nice,7,Treated,Brasil,AAA,22x18 mm,25 ct.,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,Semi Precious,Quartz,Smoky Quartz,Semi Precious > Quartz > Smoky Quartz,221,Semi Precious > Quartz > Smoky Quartz
24983,BEA041408352,18x13 mm Smoky Oval Quartz in AAA grade,15.0,40.0,6,0.01,True,0,1,0.0,1,False,0,"[""221""]",semiprecious/SmokeyQuartz/Smokyquartz_ckoval.jpg,product-images-migration/semiprecious/SmokeyQuartz/100/Smokyquartz_ckoval.jpg,True,This is AAA Grade Smoky Quartz originated from the mines in Brasil The stone is in size: 18x13 mm (10 ct.) Oval and the color is Smoky. It is a Checker Board not drilled stone.,"18x13 mm Smoky Quartz, Oval Smoky Quartz, 18x13 mm Smoky Oval Quartz in AAA grad",Lowest price on 18x13 mm Smoky Oval Quartz in AAA grade,"18x13 mm Smoky Quartz , AAA Smoky Quartz , Checker Board Smoky Quartz , Smoky Smoky Quartz",Smoky Quartz,Checker Board,Smoky,Oval,Nice,7,Treated,Brasil,AAA,18x13 mm,10 ct.,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,Semi Precious,Quartz,Smoky Quartz,Semi Precious > Quartz > Smoky Quartz,221,Semi Precious > Quartz > Smoky Quartz
24985,BEA041408354,13x7 mm Smoky Oval Quartz in AAA grade,4.5,12.0,38,0.01,True,0,1,0.0,1,False,0,"[""221""]",semiprecious/SmokeyQuartz/Smokyquartz_ckoval.jpg,product-images-migration/semiprecious/SmokeyQuartz/100/Smokyquartz_ckoval.jpg,True,This is AAA Grade Smoky Quartz originated from the mines in Brasil The stone is in size: 13x7 mm (3 ct.) Oval and the color is Smoky. It is a Checker Board not drilled stone.,"13x7 mm Smoky Quartz, Oval Smoky Quartz, 13x7 mm Smoky Oval Quartz in AAA grade",Best prince on 13x7 mm Smoky Oval Quartz in AAA grade,"13x7 mm Smoky Quartz , AAA Smoky Quartz , Checker Board Smoky Quartz , Smoky Smoky Quartz",Smoky Quartz,Checker Board,Smoky,Oval,Nice,7,Treated,Brasil,AAA,13x7 mm,3 ct.,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,Semi Precious,Quartz,Smoky Quartz,Semi Precious > Quartz > Smoky Quartz,221,Semi Precious > Quartz > Smoky Quartz
