products_id,products_model,products_price,products_quantity,products_weight,products_status,products_name,products_description,products_seo_url,products_head_title_tag,products_head_desc_tag,products_head_keywords_tag,categories_name,products_image,products_image_sm_1,products_image_sm_2,products_image_sm_3,products_image_sm_4,products_image_sm_5,products_image_sm_6,color,gemstone_name,grade,cut,shape,clarity_grade,luster,hardness,treatment,origin,size,approx_weight,clarity,metal_material,metal_weight,ring_size,carat_range,size_range,gold_color,watch_brand,watch_model,watch_gender,Unnamed: 42
26540,PEA090508014,6.0000,123,0.01,1,4 mm Round Black Pearl in AA grade Full Drilled,Presenting 4 mm Round Black Pearl in AA grade. This item is Full Drilled.,,4 mm Round Black Pearl in AA grade,Nicest 4 mm Round Black Pearl in AA grade - only from Alpha Imports NY,"Black Pearl, Round Black Pearl, 4 mm Pearl, Full Drilled Pearl",Pearls,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,,,,,,Black,Pearl,AA,,Round,,Good,,,,4 mm,,,,,,,,,,,,
26541,PEA090508015,24.0000,2,0.01,1,8 mm Round Black Pearl in AA grade Half Drilled,Up for sale 8 mm Round Black Pearl in AA grade. This item is Half Drilled.,,8 mm Round Black Pearl in AA grade,Find here 8 mm Round Black Pearl in AA grade - only from Alpha Imports NY,"Black Pearl, Round Black Pearl, 8 mm Pearl, Half Drilled Pearl",Pearls,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,,,,,,Black,Pearl,AA,,Round,,Good,,,,8 mm,,,,,,,,,,,,
26547,PEA090508021,21.0000,4,0.01,1,7 mm Round Black Pearl in AA grade Full Drilled,Up for sale 7 mm Round Black Pearl in AA grade. This item is Full Drilled.,,7 mm Round Black Pearl in AA grade,Offering 7 mm Round Black Pearl in AA grade - only from Alpha Imports NY,"Black Pearl, Round Black Pearl, 7 mm Pearl, Full Drilled Pearl",Pearls,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,,,,,,Black,Pearl,AA,,Round,,Good,,,,7 mm,,,,,,,,,,,,
26548,PEA090508022,15.0000,19,0.01,1,6 mm Round Black Pearl in AA grade Full Drilled,Presenting 6 mm Round Black Pearl in AA grade. This item is Full Drilled.,,6 mm Round Black Pearl in AA grade,The best 6 mm Round Black Pearl in AA grade - only from Alpha Imports NY,"Black Pearl, Round Black Pearl, 6 mm Pearl, Full Drilled Pearl",Pearls,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,,,,,,Black,Pearl,AA,,Round,,Good,,,,6 mm,,,,,,,,,,,,
26549,PEA090508023,9.0000,98,0.01,1,5 mm Round Black Pearl in AA grade Full Drilled,Up for sale 5 mm Round Black Pearl in AA grade. This item is&nbsp;Full Drilled.,,5 mm Round Black Pearl in AA grade Full Drilled,Nicest 5 mm Round Black Pearl in AA grade - only from Alpha Imports NY,"Black Pearl, Round Black Pearl, 5 mm Pearl, Full Drilled Pearl",Pearls,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,,,,,,Black,Pearl,AA,,Round,,Good,,,,5 mm,,,,,,,,,,,,
26550,PEA090508024,6.0000,18,0.01,1,4 mm Round Black Pearl in AA grade Full Drilled,Presenting 4 mm Round Black Pearl in AA grade. This item is&nbsp;Full Drilled.,,4 mm Round Black Pearl in AA grade,Find here 4 mm Round Black Pearl in AA grade - only from Alpha Imports NY,"Black Pearl, Round Black Pearl, 4 mm Pearl, Full Drilled Pearl",Pearls,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396600860-c7e3494140ea07203564306e0b5378f98e70b4ca35ed41b0dfb6a2535a59e3e9.jpg,,,,,,Black,Pearl,AA,,Round,,Good,,,,4 mm,,,,,,,,,,,,
26775,PEA090508249,12.0000,12,0.01,1,22 mm Round Black/White Pearl/Onyx in AA grade Not Drilled,Up for sale 22 mm Round Black/White Pearl/Onyx in AA grade. This item is Not Drilled.,,22 mm Round Black/White Pearl/Onyx in AA grade,Find here 22 mm Round Black/White Pearl/Onyx in AA grade - only from Alpha Imports NY,"Black/White Pearl/Onyx, Round Black/White Pearl/Onyx, 22 mm Pearl/Onyx, Not Drilled Pearl/Onyx",Pearls,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396602293-f13c004f9f3eb6c1c9fda7ed535ceabee7b6e6b27f5dcd8108515cd34604d995.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396602293-f13c004f9f3eb6c1c9fda7ed535ceabee7b6e6b27f5dcd8108515cd34604d995.jpg,,,,,,Black/White,Pearl/Onyx,AA,,Round,,Good,,,,22 mm,,,,,,,,,,,,
27944,BD11060807,39.9900,190,0.01,1,0.38 Carats Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;0.38 Carats Black Round AAA Diamond.,,0.38 Carats Black Round Diamond AAA,0.38 Carats Black Round Diamond AAA,"0.38 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,Africa,,0.38 ct.,Opaque,,,,,,,,,,
28008,TSR12040802,480.0000,6,0.01,1,Three Stone Ring- 3 Cts. Black Diamond Ring in 14K Gold,"This is a gorgeous three stone black diamond ring. Very exquisite &amp; trendy designed in 14k gleaming gold the trio of black diamonds in prong setting look very distinctive and stunning. The Three stone black diamond rings symbolize the past present and future. These three stone Black diamond rings, three stone engagement rings &amp; three stone anniversary rings are a fitting testimony to an everlasting commitment.",,Three Stone Ring- 3 Cts. Black Diamond Ring in 14K Gold,Three Stone Ring- 3 Cts. Black Diamond Ring in 14K Gold,"three stone, three stone ring, three stone diamond ring, 3 stone ring, Black Diamond",Three Stone Diamond Rings,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396579191-31c341dfb0cec0fbe8794ba179f913b3968b17363cd21d415263e94d17922d9e.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396579191-31c341dfb0cec0fbe8794ba179f913b3968b17363cd21d415263e94d17922d9e.gif,,,,,,Black,Diamond,,Very Good,,,,,Color Treated,,,1.50 ct.,, ,14K White or Yellow Gold,2 Grams,,,,,,,
28215,SP121508038,19.0000,1,0.01,1,Onyx Pendant in Sterling Silver,Very unique Black Onyx pendant in Sterling Silver. Pendant size is Approx. 22x12 mm. A great gift for any occasion.,,Onyx Pendant in Sterling Silver,Very nice Onyx Pendant in Sterling Silver - Only from Alpha Imports NY jewelry and gemstone supplier,"black onyx Pendant, black onyx silver Pendant, onyx pendant",Gemstone Silver Pendants,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396603723-a4c5fa009be4d8db4e68118292d02b17176d16db1c708656fc6e4dfae7a545fd.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396603723-a4c5fa009be4d8db4e68118292d02b17176d16db1c708656fc6e4dfae7a545fd.gif,,,,,,Black,Onyx,AA,,Round,,,,,,9 mm,,,Sterling Silver,,,,,,,,,
28559,BBD01290903,900.0000,9,0.01,1,4.50 ct. Black Round Diamond,This is nice LARGE round Black Diamond. Weight of this stone is: 4.50 ct. Large black diamonds usually have some surface flaws. These flaws are small and negligible.,,4.50 ct. Black Round Diamond 10.5 mm,Unique 4.50 ct. Black Round Diamond from you online diamond supplier Alpha Imports,"4.50 ct. black diamond, black diamond, black diamond, round black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Diamond,,,Round,,,10,Irradiated,Africa,,4.50 ct.,Opaque,,,,,,,,,,
28571,BBD01290915,1050.0000,10,0.01,1,5.25 ct. Black Round Diamond,This is nice LARGE round Black Diamond in Grade. Weight of this stone is:&nbsp;5.25 ct. Large black diamonds usually have some surface flaws. These flaws are small and negligible.,,5.25 ct. Black Round Diamond 10.2 mm,Unique 5.25 ct. Black Round Diamond from your online diamond supplier Alpha Imports,"5.25 ct. black diamond, round black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Diamond,,,Round,,,10,Irradiated,Africa,,5.25 ct.,Opaque,,,,,,,,,,
28572,BBD01290916,1120.0000,10,0.01,1,5.60 ct. Black Round Diamond,This is nice LARGE round Black Diamond in . Weight of this stone is: 5.60 ct. Large black diamonds usually have some surface flaws. These flaws are small and negligible.,,5.60 ct. Black Round Diamond 10.9 mm,Large 5.60 ct. Black Round Diamond your online diamond supplier Alpha Imports,"5.60 ct. black diamond, round black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Diamond,,,Round,,,10,Irradiated,Africa,,5.60 ct.,Opaque,,,,,,,,,,
28578,BBD01290922,635.0000,1,0.01,0,6.35 ct. Black Round AA Diamond,This is nice LARGE round Black Diamond in AA Grade. Weight of this stone is:&nbsp;6.35 ct. Large black diamonds usually have some surface flaws. These flaws are small and negligible.,,6.35 ct. Black Round AA Diamond,Most affordable 6.35 ct. Black Round AA Diamond your online diamond supplier Alpha Imports,"6.35 ct. black diamond, aa black diamond, round black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Diamond,AA,,Round,,,10,Irradiated,Africa,,6.35 ct.,Opaque,,,,,,,,,,
28758,BD0209200901,28.0000,97,0.01,1,4 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;4 mm&nbsp;Black Round AAA Diamond.,,4 mm Black Round Diamond AAA,4 mm Black Round Diamond AAA,"4 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,Africa,4 mm,0.28 ct.,Opaque,,,,,,,,,,
28759,BD0209200902,20.0000,172,0.01,1,3.5 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;3.5 mm&nbsp;Black Round AAA Diamond.,,3.5 mm Black Round Diamond AAA,3.5 mm Black Round Diamond AAA,"3.5 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,Africa,3.5 mm,0.20 ct.,Opaque,,,,,,,,,,
28760,BD0209200903,12.0000,335,0.01,1,3 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;3 mm&nbsp;Black Round AAA Diamond.,,3 mm Black Round Diamond AAA,3 mm Black Round Diamond AAA,"3 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,Africa,3 mm,0.12 ct.,Opaque,,,,,,,,,,
28761,BD0209200904,8.0000,243,0.01,1,2.8 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;2.8 mm&nbsp;Black Round AAA Diamond.,,2.8 mm Black Round Diamond AAA,2.8 mm Black Round Diamond AAA,"2.8 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,Africa,2.8 mm,0.08 ct.,Opaque,,,,,,,,,,
28762,BD02092009041,5.0000,114,0.01,1,2 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;2 mm&nbsp;Black Round AAA Diamond.,,2 mm Black Round Diamond AAA,2 mm Black Round Diamond AAA,"2 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,Africa,2 mm,,Opaque,,,,,,,,,,
28764,ONY02090901,8.2500,0,0.01,1,14 mm Ckr Board Drilled Cushion Black Onyx,Originated from the mines in Brazil Nice Luster 5.5 Carats Opaque Grade Black Checker Board Onyx In size: 14 mm.This item is drilled front to back on top.,,14 mm Ckr Board Drilled Cushion Black Onyx,14 mm Ckr Board Drilled Cushion Black Onyx,"14, mm, Checker, Board, Cushion, Black, Onyx, in, Opaque, Grade",Briolettes,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396605365-5e8eb8d91ead386e1fe122978071125cb4ab83fdc570f99b053776b599212c26.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396605365-5e8eb8d91ead386e1fe122978071125cb4ab83fdc570f99b053776b599212c26.gif,,,,,,Black,Onyx,Opaque,Checker Board,Cushion,Opaque,Nice,7,Treated,Brasil,14 mm,5.50 ct.,,,,,,,,,,,
29075,BN022609097,130.0000,4,0.01,1,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Great Value Black Onyx Faceted Drop 18 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Buy now this Black Onyx Beaded Sterling Silver 18 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Faceted bead necklace, 18 Inches bead necklace, Mix bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396607264-a99543c6cc870fdce15265e92617849d22511c4856a052aaed303521d4e367df.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396607264-a99543c6cc870fdce15265e92617849d22511c4856a052aaed303521d4e367df.gif,,,,,,Black,Onyx,,Faceted,Drop,,,,,,Mix,260 ct. ,,,,,,,,,,,
29076,BN022609098,140.0000,5,0.01,1,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Discounted Black Onyx Faceted Drop 16 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Best Deal Black Onyx Beaded Sterling Silver 16 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Faceted bead necklace, 16 Inches bead necklace, Mix bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396607264-a99543c6cc870fdce15265e92617849d22511c4856a052aaed303521d4e367df.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396607264-a99543c6cc870fdce15265e92617849d22511c4856a052aaed303521d4e367df.gif,,,,,,Black,Onyx,,Faceted,Drop,,,,,,Mix,280 ct. ,,,,,,,,,,,
29077,BN022609099,180.0000,5,0.01,1,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Best Value Black Onyx Faceted Drop 18 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Great deal Black Onyx Beaded Sterling Silver 18 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Faceted bead necklace, 18 Inches bead necklace, Mix bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396607264-a99543c6cc870fdce15265e92617849d22511c4856a052aaed303521d4e367df.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396607264-a99543c6cc870fdce15265e92617849d22511c4856a052aaed303521d4e367df.gif,,,,,,Black,Onyx,,Faceted,Drop,,,,,,Mix,360 ct. ,,,,,,,,,,,
29098,BN022609120,88.0000,4,0.01,1,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Very nice Black Onyx Smooth Drop 16 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Affordable Black Onyx Beaded Sterling Silver 16 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Smooth bead necklace, 16 Inches bead necklace, 13x10 mm bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396608751-3a625d36ddf68a59d8cccd3d1ebe9ee90c454722b22dd666920ac093a3406330.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396608751-3a625d36ddf68a59d8cccd3d1ebe9ee90c454722b22dd666920ac093a3406330.gif,,,,,,Black,Onyx,,Smooth,Drop,,,,,,13x10 mm,220 ct. ,,,,,,,,,,,
29099,BN022609121,104.0000,5,0.01,1,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Great Value Black Onyx Smooth Drop 18 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Discounted Black Onyx Beaded Sterling Silver 18 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Smooth bead necklace, 18 Inches bead necklace, 13x10 mm bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396608751-3a625d36ddf68a59d8cccd3d1ebe9ee90c454722b22dd666920ac093a3406330.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396608751-3a625d36ddf68a59d8cccd3d1ebe9ee90c454722b22dd666920ac093a3406330.gif,,,,,,Black,Onyx,,Smooth,Drop,,,,,,13x10 mm,260 ct. ,,,,,,,,,,,
29100,BN022609122,130.0000,5,0.01,1,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Discounted Black Onyx Faceted Drop 16 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Buy now this Black Onyx Beaded Sterling Silver 16 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Faceted bead necklace, 16 Inches bead necklace, 15x10 mm bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396610793-1ba717cf309ba73d778b6e25e4cf72aa218fee42f157d752a91b7fbebd9a7139.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396610793-1ba717cf309ba73d778b6e25e4cf72aa218fee42f157d752a91b7fbebd9a7139.gif,,,,,,Black,Onyx,,Faceted,Drop,,,,,,15x10 mm,260 ct. ,,,,,,,,,,,
29101,BN022609123,160.0000,5,0.01,1,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Best Value Black Onyx Faceted Drop 18 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Best Deal Black Onyx Beaded Sterling Silver 18 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Faceted bead necklace, 18 Inches bead necklace, 15x10 mm bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396610793-1ba717cf309ba73d778b6e25e4cf72aa218fee42f157d752a91b7fbebd9a7139.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396610793-1ba717cf309ba73d778b6e25e4cf72aa218fee42f157d752a91b7fbebd9a7139.gif,,,,,,Black,Onyx,,Faceted,Drop,,,,,,15x10 mm,320 ct. ,,,,,,,,,,,
29102,BN022609124,45.0000,5,0.01,1,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Affordable Black Onyx Smooth Round 16 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Great deal Black Onyx Beaded Sterling Silver 16 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Smooth bead necklace, 16 Inches bead necklace, 6 mm bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396612464-2050d9ca3c15c309cd178a7ea2f8b73201bb90ff13abcd6926f38a31e9c9c0de.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396612464-2050d9ca3c15c309cd178a7ea2f8b73201bb90ff13abcd6926f38a31e9c9c0de.gif,,,,,,Black,Onyx,,Smooth,Round,,,,,,6 mm,90 ct. ,,,,,,,,,,,
29103,BN022609125,48.0000,3,0.01,1,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Unique Black Onyx Smooth Round 18 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Affordable Black Onyx Beaded Sterling Silver 18 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Smooth bead necklace, 18 Inches bead necklace, 6 mm bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396612464-2050d9ca3c15c309cd178a7ea2f8b73201bb90ff13abcd6926f38a31e9c9c0de.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396612464-2050d9ca3c15c309cd178a7ea2f8b73201bb90ff13abcd6926f38a31e9c9c0de.gif,,,,,,Black,Onyx,,Smooth,Round,,,,,,6 mm,100 ct. ,,,,,,,,,,,
29104,BN022609126,140.0000,4,0.01,1,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Very nice Black Onyx Smooth Round 16 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 16 Inch Necklace,Discounted Black Onyx Beaded Sterling Silver 16 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Smooth bead necklace, 16 Inches bead necklace, 12 mm bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396614278-bbe7ad270896554a6a41bc987e8fe211ba6fe77dc1b168bb8b6679a2369e03fa.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396614278-bbe7ad270896554a6a41bc987e8fe211ba6fe77dc1b168bb8b6679a2369e03fa.gif,,,,,,Black,Onyx,,Smooth,Round,,,,,,12 mm,350 ct. ,,,,,,,,,,,
29105,BN022609127,150.0000,4,0.01,1,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Great Value Black Onyx Smooth Round 18 Inches Necklace. Please check below for more details. ,,Black Onyx Beaded Sterling Silver 18 Inch Necklace,Buy now this Black Onyx Beaded Sterling Silver 18 Inch Necklace only from Alpha Imports bead necklace supplier,"Black Onyx beaded necklace, Smooth bead necklace, 18 Inches bead necklace, 12 mm bead necklace",Gemstone Bead Necklace,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396614278-bbe7ad270896554a6a41bc987e8fe211ba6fe77dc1b168bb8b6679a2369e03fa.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396614278-bbe7ad270896554a6a41bc987e8fe211ba6fe77dc1b168bb8b6679a2369e03fa.gif,,,,,,Black,Onyx,,Smooth,Round,,,,,,12 mm,375 ct. ,,,,,,,,,,,
